0,1,2
"Брянск, Россия","Московский проспект, 38",34.404344 53.216491
"Брянск, Россия","Московский проспект, 148",34.46065 53.20795
"Тверь, Россия","Озерная улица, 14",35.929952 56.84166
"Тверь, Россия",бульвар Цанова,35.914879 56.832501
"Тверь, Россия",улица Зинаиды Коноплянниковой,35.907998 56.873829
"Тверь, Россия","улица Двор Пролетарки, 7",35.862902 56.851072
"Тверь, Россия","улица Двор Пролетарки, 7",35.862902 56.851072
"Тверь, Россия","улица Двор Пролетарки, 7",35.862902 56.851072
"Тверь, Россия","улица Двор Пролетарки, 7",35.862902 56.851072
"Тверь, Россия","улица Двор Пролетарки, 7",35.862902 56.851072
"Унеча, Брянская область, Россия","Первомайская улица, 2К2",32.671412 52.842689
"Унеча, Брянская область, Россия","улица Ленина, 7",32.669903 52.844348
